question_id,subject,year,skill,issue_type,priority,mapping_confidence,compatibility_confidence,reliability_score,warnings
2143,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2145,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2146,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2150,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2151,MATHEMATICS,2023,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2233,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2234,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2235,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2240,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2241,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2242,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2243,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2244,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2245,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2300,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2335,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2336,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2397,FRENCH,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2398,FRENCH,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2399,FRENCH,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2401,FRENCH,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2516,MATHEMATICS,2024,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2533,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2534,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2535,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2551,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2578,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2583,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2592,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2593,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2594,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2644,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2648,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2655,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2656,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2657,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2659,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2668,MATHEMATICS,2025,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2738,MATHEMATICS,2026,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2740,MATHEMATICS,2026,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2742,MATHEMATICS,2026,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2759,MATHEMATICS,2026,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2760,MATHEMATICS,2026,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2761,MATHEMATICS,2026,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3035,MATHEMATICS,2021,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3043,MATHEMATICS,2021,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3044,MATHEMATICS,2021,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3045,MATHEMATICS,2021,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3046,MATHEMATICS,2021,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3047,MATHEMATICS,2021,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3048,MATHEMATICS,2021,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3049,MATHEMATICS,2021,,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,63.5,0.25,0.75,0.588,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2184,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.9,0.55,0.75,0.603,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2185,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.9,0.55,0.75,0.603,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2479,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.9,0.55,0.75,0.603,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2480,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.9,0.55,0.75,0.603,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2481,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.9,0.55,0.75,0.603,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3082,FRENCH,2019,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|POSSIBLE_MERGED_QUESTIONS|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.9,0.55,0.75,0.603,ASSET_MISSING|POSSIBLE_MERGED_QUESTIONS|SHARED_CONTEXT_OR_ASSET_REFERENCED
2673,SCIENCES,2025,ATOMES_ET_MOLECULES_SKILL,NONE,62.28,0.67,0.7,0.743,
2674,SCIENCES,2025,MASSE_VOLUMIQUE_SKILL,NONE,62.28,0.67,0.7,0.743,
2676,SCIENCES,2025,MASSE_VOLUMIQUE_SKILL,NONE,62.28,0.67,0.7,0.743,
3004,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3005,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3007,FRENCH,2022,VOCABULAIRE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3008,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3011,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3012,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3013,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3014,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3016,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3018,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3019,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3021,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3022,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3023,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3024,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3025,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
3026,FRENCH,2022,FONCTIONS_GRAMMATICALES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,62.18,0.67,0.75,0.621,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
1995,HISTORY_GEOGRAPHY_EMC,2022,VOCABULAIRE_SKILL,NONE,61.8,0.55,0.7,0.755,
2007,HISTORY_GEOGRAPHY_EMC,2023,VOCABULAIRE_SKILL,NONE,61.8,0.55,0.7,0.755,
2031,HISTORY_GEOGRAPHY_EMC,2023,VOCABULAIRE_SKILL,NONE,61.8,0.55,0.7,0.755,
2032,HISTORY_GEOGRAPHY_EMC,2023,VOCABULAIRE_SKILL,NONE,61.8,0.55,0.7,0.755,
2033,HISTORY_GEOGRAPHY_EMC,2023,VOCABULAIRE_SKILL,NONE,61.8,0.55,0.7,0.755,
2034,HISTORY_GEOGRAPHY_EMC,2023,VOCABULAIRE_SKILL,NONE,61.8,0.55,0.7,0.755,
2115,HISTORY_GEOGRAPHY_EMC,2023,VOCABULAIRE_SKILL,NONE,61.8,0.55,0.7,0.755,
2519,HISTORY_GEOGRAPHY_EMC,2025,VOCABULAIRE_SKILL,NONE,61.8,0.55,0.7,0.755,
2601,HISTORY_GEOGRAPHY_EMC,2025,VOCABULAIRE_SKILL,NONE,61.8,0.55,0.7,0.755,
2872,HISTORY_GEOGRAPHY_EMC,2024,GUERRE_FROIDE_SKILL,NONE,61.8,0.55,0.7,0.755,
2014,FRENCH,2023,VOCABULAIRE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2015,FRENCH,2023,VOCABULAIRE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2016,FRENCH,2023,VOCABULAIRE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2017,FRENCH,2023,VOCABULAIRE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2018,FRENCH,2023,VOCABULAIRE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2025,FRENCH,2023,VOCABULAIRE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2201,MATHEMATICS,2023,ALGORITHMIQUE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2236,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2237,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2400,FRENCH,2024,VOCABULAIRE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2501,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2502,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2515,MATHEMATICS,2024,ALGORITHMIQUE_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2536,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2544,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2577,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2579,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2581,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2582,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2642,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2646,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2647,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2658,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2660,MATHEMATICS,2025,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,61.7,0.55,0.75,0.633,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2784,HISTORY_GEOGRAPHY_EMC,2026,GUERRE_FROIDE_SKILL,NONE,61.08,0.67,0.7,0.773,
2787,HISTORY_GEOGRAPHY_EMC,2026,GUERRE_FROIDE_SKILL,NONE,61.08,0.67,0.7,0.773,
2789,HISTORY_GEOGRAPHY_EMC,2026,GUERRE_FROIDE_SKILL,NONE,61.08,0.67,0.7,0.773,
2791,HISTORY_GEOGRAPHY_EMC,2026,GUERRE_FROIDE_SKILL,NONE,61.08,0.67,0.7,0.773,
2813,HISTORY_GEOGRAPHY_EMC,2022,GUERRE_FROIDE_SKILL,NONE,61.08,0.67,0.7,0.773,
2932,HISTORY_GEOGRAPHY_EMC,2018,GUERRE_FROIDE_SKILL,NONE,61.08,0.67,0.7,0.773,
2933,HISTORY_GEOGRAPHY_EMC,2018,GUERRE_FROIDE_SKILL,NONE,61.08,0.67,0.7,0.773,
2037,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2039,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2040,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2041,MATHEMATICS,2023,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2238,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2239,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2297,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2338,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2339,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
2340,MATHEMATICS,2024,AIRES_ET_VOLUMES_SKILL,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED,60.98,0.67,0.75,0.651,ASSET_MISSING|SHARED_CONTEXT_OR_ASSET_REFERENCED
