question_id,subject,skill,previous_status,final_status,reason,confidence,validator_version
2901,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2902,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2903,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2904,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2905,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2906,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2907,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2908,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2909,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2910,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2911,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2912,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2913,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2914,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2915,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2916,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2917,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2918,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2919,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2920,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2921,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2922,HISTORY_GEOGRAPHY_EMC,REVOLUTION_FRANCAISE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2923,HISTORY_GEOGRAPHY_EMC,PREMIERE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2924,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2925,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2926,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2927,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2928,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2929,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2930,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2931,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2932,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2933,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2934,HISTORY_GEOGRAPHY_EMC,GUERRE_FROIDE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2935,HISTORY_GEOGRAPHY_EMC,SECONDE_GUERRE_MONDIALE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2936,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2937,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2938,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2939,HISTORY_GEOGRAPHY_EMC,CONSTRUCTION_EUROPEENNE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
2940,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2941,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2942,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2943,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2944,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2945,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2946,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2947,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2948,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2949,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2950,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2951,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2952,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2953,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2954,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2955,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2956,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2957,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2958,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2959,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2960,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2961,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2962,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2963,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2964,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2965,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2966,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2967,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2968,FRENCH,COMPREHENSION_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2969,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2970,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2971,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2972,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2973,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2974,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2975,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2976,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2977,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2978,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2979,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2980,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2981,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2982,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2983,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2984,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2985,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2986,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2987,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2988,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2989,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2990,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2991,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2992,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2993,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2994,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2995,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2996,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2997,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2998,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
2999,MATHEMATICS,PROBABILITES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3000,SCIENCES,ELECTRICITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3001,SCIENCES,ENERGIE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3002,SCIENCES,SON_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3003,SCIENCES,ENERGIE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3004,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3005,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3006,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3007,FRENCH,VOCABULAIRE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3008,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3009,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3010,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3011,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3012,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3013,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3014,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3015,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3016,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3017,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3018,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3019,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3020,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3021,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3022,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3023,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3024,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3025,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3026,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3027,SCIENCES,ENERGIE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3028,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3029,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3030,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3031,FRENCH,ACCORDS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3032,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3033,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3034,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3035,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3036,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3037,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3038,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3039,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3040,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3041,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3042,MATHEMATICS,FONCTIONS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3043,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3044,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3045,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3046,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3047,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3048,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3049,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
3050,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3051,MATHEMATICS,CALCUL_LITTERAL_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3052,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3053,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3054,FRENCH,EXPRESSION_ECRITE_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3055,FRENCH,ACCORDS_SKILL,FALSE,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3056,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3057,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3058,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3059,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3060,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3061,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3062,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3063,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3064,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3065,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3066,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3067,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3068,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3069,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3070,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3071,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3072,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3073,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3074,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3075,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3076,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3077,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3078,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3079,MATHEMATICS,AIRES_ET_VOLUMES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3080,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3081,MATHEMATICS,NOMBRES_RELATIFS_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.92,lcai-0037-auto-cert-v1
3082,FRENCH,FONCTIONS_GRAMMATICALES_SKILL,REVIEW,TRUE,IN_PROGRAM_2027,0.88,lcai-0037-auto-cert-v1
